idx,title,url,marca,precio,envio,info
1,Celular Smartphone Samsung Galaxy A34 5G...,https://www.falabella.com/falabella-cl/product/prod83137630/Celular-Smartphone-Samsung-Galaxy-A34-5G-128-GB/16737956,SAMSUNG,$  269.990  ,10 Cuotas s/interés CMR,"Pantalla blanca
Diseño blanco
Cámara_blanca
Batería_blanca
  Cuatro características principales
Pantalla increíble
6.6"" Super AMOLED display
Diseño increíble
Diseño limpio, acabado en Glastic"
1,Celular Smartphone Xiaomi Redmi 12c 128 GB Negro,https://www.falabella.com/falabella-cl/product/16763414/Celular-Smartphone-Xiaomi-Redmi-12c-128-GB-Negro/16763414,XIAOMI,$  119.990  ,10 Cuotas s/interés CMR," 

 

Ficha del producto:
Accesorios que incluye: Cargador - Manual
Carga rapida: Sí
Dual sim: Sí
Flash frontal: No
Informacion adicional: Camara principal: 50MP + QVGA /Celulares Liberados, Movistar, Entel o WOM dual SIM. Celulares Claro single SIM.
Nombre comercial: Redmi 12C
Potencia de carga: 10W
Resistente al agua cel: no
Sensores: Huella digital (montada en la parte trasera), acelerómetro, Detección de proximidad virtual, sensor de luz.
Version conexion bluetooth: Bluetooth 5.1 (5)
Alto: 168.8mm
Ancho: 76,4mm
Camara frontal: 5MP
Camara posterior: Sobre 40MP
Compania: Liberado
Condicion del producto: Nuevo
Conectividad: 3G/4G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 2 Años
Garantia del proveedor: 12 meses
Gps integrado: Sí
Hecho en: China
Lector de huella: Sí
Marca y modelo del procesador: Mediatek MT6769Z Helio G85
Memoria expandible: No aplica
Memoria externa incluida: No
Memoria interna: 128GB
Memoria ram: 4GB"
1,Smartphone Motorola G82 128GB Gris,https://www.falabella.com/falabella-cl/product/16787038/Smartphone-Motorola-G82-128GB-Gris/16787038,MOTOROLA,$  229.990  ,10 Cuotas s/interés CMR," 

Ficha del producto:
Alto: 160.89mm
Ancho: 74.46mm
Camara frontal: 16MP
Camara posterior: 50MP + 8MP (wide & depth) + 2MP (macro)
Compania: OPEN
Condicion del producto: Nuevo
Conectividad: 5G
Conexion bluetooth: Sí
Duracion en condiciones prev de uso: 24 MESES
Garantia del proveedor: 12 MESES
Gps integrado: Sí
Hecho en: CHINA
Lector de huella: Sí
Marca y modelo del procesador: Qualcomm Snapdragon 695
Memoria expandible: SI, HASTA 1TB
Memoria externa incluida: No
Memoria interna: 128GB
Memoria ram: 6GB
Nucleos del procesador: Octa Core
Pais: Chile
Peso: 173 grs
Plazo de disponibilidad de repuestos: 24 MESES
Plazo de disponibilidad de serv tec: 24 MESES
Producto perecible: No
Profundidad: 7.99mm
Sistema operativo: Android
Tamano de la pantalla: 6.5 pulgadas
Tipo celulares: smartphone
Tipo de pantalla computacion: OLED
Velocidad del procesador: 2.2 GHz
Accesorios que incluye: cargador + cable + cubierta protectora de goma
Capacidad de la bateria: 5000 mAh
Carga inicial: No aplica
Carga rapida: Sí"
1,Apple iPhone 13 Pro 256 GB,https://www.falabella.com/falabella-cl/product/prod43139048/Apple-iPhone-13-Pro-256-GB/15660108,APPLE,$  959.990  ,10 Cuotas s/interés CMR,Nuevo iPhone 13 Pro y iPhone 13 Pro Max
1,Apple iPhone 14 128 GB,https://www.falabella.com/falabella-cl/product/prod60521526/Apple-iPhone-14-128-GB/16563271,APPLE,$  779.990  ,10 Cuotas s/interés CMR,"iPhone 14 y iPhone 14 Plus. Grande y extragrande.
El iPhone 14 y el iPhone 14 Pro son los modelos de iPhone más avanzados hasta ahora, con nuevas ypoderosas mejoras en las cámaras, una batería para todo el día, una funcionalidad de seguridad que salva vidasy mucho más."
1,Apple iPhone 14 Pro 256 GB,https://www.falabella.com/falabella-cl/product/prod60644286/Apple-iPhone-14-Pro-256-GB/16563304,APPLE,$  1.199.990  ,10 Cuotas s/interés CMR,"iPhone 14 Pro. Se pasa de Pro.
El iPhone 14 Plus tiene una pantalla de 6,7 pulgadas y batería que te acompaña todo el día para que pienses engrande. Su nuevo sistema de dos cámaras te permite tomar fotos espectaculares en condiciones de mucha opoca luz. Y viene con Detección de Choques3, una nueva funcionalidad de seguridad que pide ayuda cuando noestás en condiciones de hacerlo."
1,Celular Smartphone Xiaomi Redmi 10A 64 GB,https://www.falabella.com/falabella-cl/product/prod49304026/Celular-Smartphone-Xiaomi-Redmi-10A-64-GB/16227708,XIAOMI,$  99.990  ,10 Cuotas s/interés CMR,"Pantalla Dot Drop de 6.53""
Da vida a tus películas favoritas en una gran pantalla HD+ de 6.53""."
1,MOTOROLA MOTO G13 128GB,https://www.falabella.com/falabella-cl/product/119961961/MOTOROLA-MOTO-G13-128GB/119961962,MOTOROLA,$  139.990  ,10 cuotas sin interés,"Captura momentos
Convierte cualquier situación en un recuerdo imborrable, ya sea que captures un acercamiento detallado, un retrato o una foto en condiciones de poca luz. Además, la cámara de 50 MP enfoca objetos al instante para que no te pierdas los momentos especiales de la vida.
Aduéñate de la noche.
Cuando haya muy poca luz, cambia al modo Night Vision para tomar fotos más detalladas. Al combinar varios cuadros a distintos niveles de exposición, podrás capturar fotos brillantes y nítidas con una claridad impresionante y colores más precisos.
Ultradelgado y moderno
Se prestó minuciosa atención a cada detalle del diseño, empezando por la cubierta de la cámara, que hace que el teléfono se destaque.
Sonido estéreo multidimensional
¿Quieres que todo tu contenido de entretenimiento se escuche más nítido y fuerte? Con dos altavoces estéreo y audio Dolby Atmos®¹, vive una experiencia de sonido multidimensional que te permite sentir mejor los bajos, disfrutar de voces más nítidas y escuchar con mayor claridad. El sonido viaja de un lado al otro para coincidir con la acción que se ve en pantalla, independientemente de si estás escuchando con el teléfono o con auriculares.
Batería de larga duración
Quedarte sin batería es cosa del pasado. La increíble batería de 5,000 mAh te permite escuchar tus listas de reproducción durante más tiempo, realizar videollamadas extensas con tus amigos y ver tus series favoritas hasta el final.
Rápido y eficaz
Con el procesador Octa Core MediaTek® Helio G85, disfruta de un desempeño rápido con gran capacidad de respuesta cuando reproduces películas, chateas con amigos o tomas fotos. Conéctate a redes Wi-Fi o 4G confiables."
1,XIAOMI REDMI 10 5G 128GB,https://www.falabella.com/falabella-cl/product/119965461/XIAOMI-REDMI-10-5G-128GB/119965462,XIAOMI,$  169.990  ,10 cuotas sin interés,"Android Enterprise Recommended ofrece un ecosistema de dispositivos y servicios verificados por Google™ con respecto al nivel empresarial requisitos para las actualizaciones de rendimiento, coherencia y seguridad.
• 5G Dual.
• Pantalla de 6,58”
• 90Hz con funcion AdaptiveSync
• Cámara principal de alta resolución de 50MP
• Carga rápida de 18W
• Batería de 5000mAh
• Mediate Dimensity 700
• Tecnología de procesos de 7nm.
Disfruta más con 5G, No más esperas
Mejora tu experiencia móvil con la tecnología 5G. Disfruta de velocidades de descarga más rápidas, transmite videos en mayor calidad y jugar juegos con menor latencia.

5G Dual
El Smartphone Redmi 10 5G admite el modo de espera dual SIM dual y permite señales de red fuertes en cualquier momento, lo que le permite jugar juegos y hacer videollamadas sin ningún retraso.
Alto rendimiento MediaTek Dimensity 700
El procesador Dimensity 700 octa-core que funciona a una velocidad de hasta 2.2GHz ofrece un rendimiento superior al tiempo que mantiene un menor consumo de energía gracias a su Tecnología de proceso de 7nm.

7nm Tecnología de procesos avanzada
Hasta 2.2 GHz velocidad máxima
Tecnología de almacenamiento flash UFS 2.2
Experiencia rápida y fluida"
1,Apple iPhone 12 128 GB,https://www.falabella.com/falabella-cl/product/prod24342597/Apple-iPhone-12-128-GB/14686767,APPLE,$  729.990  ,10 Cuotas s/interés CMR,"IMPORTANTE
COMO PARTE DE LOS ESFUERZOS DE APPLE POR REDUCIR EL IMPACTO AMBIENTAL, EL IPHONE 12 NO INCLUYE ADAPTADOR DE CORRIENTE, NI EARPODS.
PUEDES USAR EL ADAPTADOR DE CORRIENTE DE APPLE Y LOS AUDIFONOS QUE YA TENGAS O COMPRARLOS POR SEPARADO."
